0,0,0,0.00318,0.074255,-0.003251,0.026801,0.284262,-4.50E-05,0.003403,0.50629,-0.004211,0.013002,0.655889,-0.016418,0.023136,0.479222,0.033469,0.015235,0.502337,0.165865,-0.209496,0.29342,0.146437,-0.226248,0.431827,0.063073,0.025298,0.478089,-0.039038,0.003009,0.479663,-0.171802,-0.216547,0.265681,-0.148666,-0.226621,0.431089,-0.043527,0.003214,0.003828,0.090588,0.011269,-0.348437,0.106666,0.047601,-0.773017,0.124742,-0.003213,-0.003829,-0.090587,-0.029237,-0.35447,-0.118649,-0.005353,-0.780463,-0.11761
0,0,0,0.003146,0.074257,-0.003257,0.026605,0.28431,2.38E-04,0.00303,0.506317,-0.004029,0.013363,0.65586,-0.015142,0.022557,0.47926,0.033766,0.013145,0.502066,0.166117,-0.204066,0.286293,0.138022,-0.222701,0.430886,0.057453,0.025164,0.478143,-0.038727,0.002153,0.479654,-0.171368,-0.209247,0.258538,-0.140611,-0.228221,0.415011,-0.034507,0.003048,0.003844,0.090593,0.011089,-0.348428,0.10653,0.047953,-0.773117,0.124463,-0.003047,-0.003845,-0.090593,-0.028914,-0.354474,-0.118945,-0.005119,-0.780472,-0.117963
0,0,0,0.003191,0.074254,-0.003281,0.027411,0.284882,1.87E-04,0.001324,0.506602,-0.004358,0.011837,0.655851,-0.013797,0.021164,0.479816,0.033467,0.013135,0.502171,0.165986,-0.195065,0.276546,0.149441,-0.222885,0.418521,0.075665,0.023767,0.478636,-0.039025,0.002589,0.479551,-0.171977,-0.201158,0.250233,-0.151287,-0.22299,0.409876,-0.040236,0.00279,0.003883,0.090599,0.010957,-0.348395,0.106311,0.048497,-0.773037,0.123969,-0.002791,-0.003883,-0.0906,-0.028637,-0.354469,-0.119507,-0.004824,-0.780466,-0.118495
0,0,0,0.003231,0.074251,-0.003319,0.028301,0.284812,-5.56E-04,6.69E-04,0.506352,-0.004778,0.009496,0.655416,-0.013123,0.020756,0.479656,0.032981,0.014806,0.501834,0.16564,-0.190187,0.272704,0.163304,-0.220708,0.40751,0.075035,0.02325,0.478585,-0.039516,0.004834,0.479149,-0.17288,-0.197766,0.248338,-0.158482,-0.220572,0.402052,-0.042793,0.00256,0.003939,0.090604,0.010334,-0.34836,0.106069,0.049084,-0.772917,0.123147,-0.002559,-0.003938,-0.090604,-0.028687,-0.354432,-0.120361,-0.004694,-0.780419,-0.119423
0,0,0,0.003237,0.074247,-0.00341,0.028578,0.284745,-7.03E-04,4.40E-04,0.506217,-0.005151,0.007562,0.655258,-0.011807,0.020672,0.479616,0.032597,0.016511,0.501585,0.165358,-0.179402,0.2651,0.180212,-0.223926,0.396695,0.08935,0.023005,0.478456,-0.039904,0.006925,0.478608,-0.173572,-0.191141,0.243503,-0.168723,-0.218919,0.391268,-0.046073,0.002441,0.004056,0.090602,0.008906,-0.348271,0.106034,0.049436,-0.772709,0.12187,-0.002441,-0.004055,-0.090602,-0.029306,-0.354408,-0.121346,-0.004721,-0.780362,-0.120686
0,0,0,0.003295,0.074241,-0.00346,0.029081,0.284985,-2.24E-04,2.33E-04,0.506345,-0.00559,0.006262,0.655459,-0.010947,0.020699,0.479983,0.0322,0.017535,0.502297,0.164932,-0.16361,0.255616,0.194309,-0.222984,0.383412,0.10676,0.022745,0.478492,-0.040304,0.006827,0.47857,-0.173991,-0.182791,0.236619,-0.179721,-0.215499,0.377617,-0.049864,0.002347,0.004118,0.090602,0.006542,-0.348246,0.105947,0.050055,-0.772446,0.120186,-0.002348,-0.004119,-0.090602,-0.030409,-0.354301,-0.122204,-0.004715,-0.78019,-0.122186
0,0,0,0.003513,0.07423,-0.00349,0.029498,0.2852,-3.11E-04,-8.50E-05,0.506456,-0.005963,0.004958,0.65556,-0.009865,0.020717,0.480241,0.031746,0.018847,0.502741,0.164471,-0.145399,0.246733,0.20932,-0.219109,0.369683,0.126461,0.022282,0.478598,-0.040767,0.005783,0.479173,-0.174382,-0.17068,0.227864,-0.189627,-0.211613,0.359172,-0.05275,0.002341,0.004149,0.0906,0.003334,-0.348235,0.106039,0.050773,-0.772084,0.118016,-0.00234,-0.004149,-0.090601,-0.03152,-0.354171,-0.122959,-0.004098,-0.779951,-0.123921
0,0,0,0.003907,0.074211,-0.003474,0.030072,0.28549,-8.79E-04,-6.61E-04,0.506595,-0.006277,0.003118,0.655483,-0.009155,0.020607,0.480488,0.031246,0.021664,0.502837,0.164005,-0.125879,0.239906,0.224224,-0.215199,0.357192,0.151026,0.021532,0.478846,-0.041278,0.0054,0.47995,-0.174934,-0.155426,0.218995,-0.198713,-0.206531,0.337669,-0.055946,0.002444,0.004114,0.0906,-3.17E-04,-0.348268,0.105879,0.051485,-0.771654,0.116021,-0.002444,-0.004113,-0.090599,-0.033365,-0.353907,-0.123798,-0.00383,-0.779541,-0.125926
0,0,0,0.004451,0.074188,-0.003327,0.031423,0.28569,-0.001079,-0.001157,0.506535,-0.006304,7.70E-04,0.65534,-0.008257,0.020745,0.480633,0.030997,0.025495,0.502544,0.163748,-0.10553,0.23455,0.238176,-0.210586,0.34444,0.17696,0.020862,0.478935,-0.041531,0.006171,0.479633,-0.175357,-0.138834,0.210418,-0.207367,-0.196588,0.315224,-0.05792,0.00281,0.003894,0.090598,-0.003938,-0.348445,0.105607,0.0523,-0.771296,0.11432,-0.002811,-0.003893,-0.090599,-0.036768,-0.353385,-0.124007,-0.003334,-0.778719,-0.127923
0,0,0,0.005127,0.074145,-0.003285,0.032885,0.285749,-5.17E-04,-0.001743,0.506279,-0.005843,-0.001764,0.654868,-0.007565,0.020788,0.480656,0.031274,0.028789,0.502791,0.163832,-0.085205,0.230724,0.250507,-0.204564,0.329675,0.203242,0.020149,0.478804,-0.041248,0.006695,0.479008,-0.175205,-0.120564,0.201938,-0.214768,-0.183034,0.289564,-0.058291,0.003202,0.003791,0.090589,-0.006909,-0.348461,0.10575,0.053214,-0.770808,0.112824,-0.003203,-0.003791,-0.09059,-0.043186,-0.352656,-0.123882,-0.003581,-0.777436,-0.129799
0,0,0,0.005788,0.074096,-0.003314,0.033599,0.285934,5.63E-04,-0.003102,0.506114,-0.005347,-0.004411,0.654349,-0.007736,0.020077,0.480865,0.031627,0.030187,0.503489,0.163958,-0.066135,0.227744,0.259949,-0.197939,0.313864,0.229083,0.018641,0.478679,-0.040874,0.005293,0.479096,-0.174841,-0.10137,0.194346,-0.220323,-0.169843,0.261148,-0.05815,0.003626,0.003769,0.090575,-0.008709,-0.348369,0.106724,0.053576,-0.770437,0.111336,-0.003626,-0.003768,-0.090574,-0.055169,-0.351153,-0.123448,-0.005142,-0.774792,-0.13174
0,0,0,0.006284,0.074046,-0.003496,0.033218,0.286494,6.47E-04,-0.005946,0.50624,-0.005602,-0.008923,0.654127,-0.008116,0.017873,0.481368,0.031221,0.029508,0.505,0.16325,-0.048648,0.225641,0.265123,-0.191141,0.296316,0.254169,0.015743,0.478927,-0.041255,0.002384,0.479342,-0.175221,-0.084498,0.188804,-0.225884,-0.158427,0.231221,-0.060832,0.003856,0.003949,0.090558,-0.011447,-0.348092,0.106281,0.052982,-0.769849,0.109708,-0.003856,-0.00395,-0.090557,-0.073221,-0.348166,-0.123982,-0.008434,-0.769755,-0.134337
0,0,0,0.007028,0.073948,-0.004107,0.033164,0.28694,-1.29E-04,-0.009234,0.506072,-0.006829,-0.014047,0.653618,-0.009817,0.01527,0.481686,0.029869,0.027873,0.506376,0.161615,-0.03351,0.223981,0.266556,-0.180775,0.278143,0.277886,0.012531,0.478941,-0.042575,-9.51E-04,0.479009,-0.176529,-0.071746,0.184534,-0.229446,-0.150079,0.198035,-0.065583,0.003914,0.004656,0.090521,-0.013437,-0.347302,0.105978,0.053869,-0.768617,0.108304,-0.003915,-0.004656,-0.090521,-0.088962,-0.34508,-0.126467,-0.016468,-0.765297,-0.140763
0,0,0,0.007681,0.073835,-0.0049,0.03332,0.287172,-0.002565,-0.01267,0.505552,-0.010064,-0.01939,0.652974,-0.013421,0.012651,0.481786,0.026486,0.027024,0.507583,0.157839,-0.019679,0.223698,0.266266,-0.1709,0.256921,0.296476,0.009108,0.478554,-0.045903,-0.005063,0.477619,-0.179783,-0.064643,0.180247,-0.230262,-0.14548,0.158352,-0.074024,0.004495,0.005535,0.090445,-0.014258,-0.346372,0.105401,0.055742,-0.767252,0.10645,-0.004496,-0.005535,-0.090445,-0.098857,-0.342819,-0.132269,-0.031899,-0.763713,-0.15242
0,0,0,0.007632,0.073821,-0.005188,0.032301,0.287991,-0.005058,-0.017464,0.505489,-0.013964,-0.026321,0.652443,-0.01774,0.008963,0.482545,0.022328,0.025591,0.509655,0.153149,-0.010424,0.225443,0.264749,-0.160543,0.235309,0.311742,0.004053,0.478463,-0.049939,-0.013173,0.475272,-0.183425,-0.062458,0.175798,-0.232561,-0.148742,0.120256,-0.08703,0.005801,0.005751,0.090357,-0.015217,-0.346007,0.105799,0.056913,-0.766529,0.106004,-0.0058,-0.00575,-0.090357,-0.106698,-0.34029,-0.138486,-0.051253,-0.762374,-0.166995
0,0,0,0.00752,0.073813,-0.005456,0.031564,0.28826,-0.009203,-0.022177,0.504723,-0.020018,-0.033543,0.650931,-0.025223,0.005577,0.482785,0.015904,0.025109,0.511726,0.145929,-0.002039,0.226938,0.258563,-0.145742,0.215134,0.321021,-0.001136,0.477519,-0.05614,-0.022314,0.471497,-0.188959,-0.066864,0.170029,-0.229703,-0.157063,0.086087,-0.102845,0.008021,0.005849,0.090181,-0.013219,-0.345894,0.105649,0.059973,-0.766233,0.105069,-0.008021,-0.005849,-0.09018,-0.111488,-0.338373,-0.146182,-0.071993,-0.761439,-0.184866
0,0,0,0.007808,0.073803,-0.005169,0.02823,0.287508,-0.011134,-0.028866,0.502896,-0.025604,-0.043068,0.64814,-0.032745,1.38E-04,0.482205,0.010069,0.022688,0.513968,0.138942,0.00407,0.22851,0.251615,-0.131502,0.194628,0.326052,-0.008401,0.475125,-0.061626,-0.035193,0.464582,-0.193142,-0.079701,0.161592,-0.220421,-0.172797,0.050423,-0.121392,0.009083,0.00535,0.090111,-0.012186,-0.346334,0.106832,0.062279,-0.766449,0.106373,-0.009083,-0.005351,-0.090111,-0.114989,-0.3361,-0.151777,-0.093539,-0.75943,-0.200495
0,0,0,0.007194,0.073837,-0.005555,0.024254,0.287904,-0.013002,-0.037233,0.501702,-0.032262,-0.054294,0.646009,-0.04167,-0.006879,0.482621,0.003184,0.01831,0.51786,0.130656,0.008786,0.231779,0.242883,-0.116787,0.177437,0.325318,-0.017249,0.473226,-0.068002,-0.049725,0.456881,-0.197631,-0.092328,0.152704,-0.211383,-0.18598,0.016677,-0.147651,0.010295,0.005765,0.089955,-0.009375,-0.34589,0.109093,0.065229,-0.76598,0.108528,-0.010294,-0.005765,-0.089955,-0.11883,-0.334463,-0.157714,-0.112379,-0.757175,-0.215291
0,0,0,0.006622,0.073879,-0.005718,0.020214,0.28787,-0.014562,-0.046549,0.499561,-0.038869,-0.066356,0.642534,-0.05178,-0.014831,0.482291,-0.003689,0.012059,0.521668,0.122215,0.013592,0.234935,0.233163,-0.10168,0.161888,0.321008,-0.026901,0.470385,-0.074229,-0.065113,0.446586,-0.20111,-0.100484,0.141178,-0.202676,-0.190125,-0.01396,-0.168616,0.011779,0.005892,0.089764,-0.006671,-0.345664,0.111718,0.068875,-0.765586,0.112142,-0.01178,-0.005891,-0.089765,-0.12121,-0.333258,-0.162357,-0.127097,-0.754962,-0.226955
0,0,0,0.005914,0.073921,-0.005944,0.015584,0.288119,-0.01632,-0.057815,0.496912,-0.045974,-0.079887,0.638269,-0.062657,-0.024736,0.48175,-0.011077,0.003527,0.525729,0.11299,0.016185,0.239358,0.224163,-0.087628,0.14799,0.314593,-0.038238,0.467096,-0.080835,-0.081347,0.434998,-0.204273,-0.117096,0.129786,-0.194498,-0.192904,-0.033476,-0.185504,0.013215,0.006143,0.089547,-0.004152,-0.345219,0.115175,0.072264,-0.764977,0.117623,-0.013216,-0.006142,-0.089548,-0.123485,-0.332501,-0.165339,-0.136732,-0.753315,-0.234489
0,0,0,0.005231,0.073948,-0.006235,0.009725,0.288335,-0.020025,-0.07051,0.493967,-0.053773,-0.094632,0.633278,-0.074298,-0.036167,0.480791,-0.019294,-0.006421,0.529499,0.102641,0.015404,0.244318,0.215439,-0.073438,0.137768,0.307932,-0.050904,0.463724,-0.088249,-0.098716,0.424062,-0.207691,-0.134749,0.119268,-0.189507,-0.20403,-0.04661,-0.196016,0.014443,0.00651,0.089332,-0.001473,-0.344546,0.119658,0.076127,-0.764064,0.124677,-0.014444,-0.00651,-0.089331,-0.126123,-0.332003,-0.166764,-0.137704,-0.752686,-0.237006
0,0,0,0.004286,0.073974,-0.006639,0.002218,0.287927,-0.024319,-0.084607,0.49022,-0.061737,-0.110728,0.627638,-0.086095,-0.049112,0.478975,-0.027744,-0.018476,0.531872,0.09221,0.012075,0.248832,0.208326,-0.059969,0.130525,0.302087,-0.064952,0.459582,-0.095833,-0.116086,0.414615,-0.211975,-0.151947,0.110117,-0.189117,-0.218478,-0.055562,-0.205761,0.015195,0.007121,0.08916,0.002569,-0.34361,0.124406,0.079773,-0.763131,0.133533,-0.015195,-0.007121,-0.08916,-0.129142,-0.332151,-0.165224,-0.130581,-0.753252,-0.233882
